ID,label,tanggal,judul,narasi,nama file gambar
744459,1,28/03/2017,Sultan ibn Khalid ibn Sultan Al-Saud Bertemu Dengan Polisi New York,"WELCOME TO NEW YORK PRINCE AND MEET OUR POLICE
 WHEN SAUDI PRINCE MEETS A NEW YORK COP",744459.jpg
785414,2,29/03/2017,Ahok Terima Briefing sebelum acara Debat Final Pilkada MetroTV,KUTERIMA KECURANGANMU,785414.png
924673,1,03/04/2017,ANIS : Saya takut dia  memberi racun kepada warga,Saya Takut Dia (Ahok) Memberi Racun Kepada Warga,924673.jpg
695297,1,07/04/2017,Jual Beli Properti Harus Tercatat dalam SPT Pemilik atau Telah Dilaporkan dalam Tax Amnesty,"TELITI SEBELUM MEMBELI
 Teman-teman, sekarang sudah berlaku peraturan baru.
 Kalau mau jual rumah, tanah, Ruko dsb haruslah asset tersebut tercatat dalam SPT Pemilik atau telah dilaporkan dalam Tax Amnesty.
 Kalau harta tsb tidak tercantum dalam SPT or Tax Amnesty maka Pajak PPh & BPHTB tidak bisa di Validasi, berarti Transaksi jual-beli tidak bisa dilakukan alias Batal.",695297.jpg
973824,0,08/04/2017,Kiat untuk Mengenali Berita Palsu,"Jangan langsung percaya dengan judul. Kabar berita palsu sering kali memiliki judul yang menarik yang ditulis dalam huruf besar dan dengan tanda seru. Jika klaim mengejutkan dalam judul kelihatannya tidak dapat dipercaya, maka kemungkinannya memang begitu.",973824.jpg
351230,0,09/04/2017,Pabrik Semen Rembang Diyakini Tak Ganggu Produksi Air Tanah,"Menurut Surono, meskipun pabrik semen Rembang dibangun di wilayah Cekungan Air Tanah (CAT), namun produksi air di daerah tersebut tidak akan terganggu asalkan konstruksinya tidak menganggu sistem akuiver atau sirkulasi air tanah. CAT itu ditandai dengan daerah imbauan air di atas permukaan tanah, kemudian daerah keluaran mata air. Jadi tidak semua CAT itu karst, tidak semua batu kapur itu karst, kata Surono, Senin (3/4).",351230.jpg
138237,1,11/04/2017,Masjid Raya Daan Mogot atau KH. Hasyim Asyari Berbentuk Salib,Mohon info nya apakah benar foto inimasjid di daan.mogot ini dibangun dengan bentuk salib besar,138237.jpg
629755,1,11/04/2017,Membuang Tisu Bekas di Wadah Makan atau Minum di Singapur Dikenakan Denda,"Mau kasih info aja, ada peraturan baru di Singapore, kalo habis makan jangan taruh bekas tissue di dalam piring atau mangkok krn dianggap menyebarkan virus sb tempat tersebut utk makan.
 Ada denda $ 200.
 Temen ku kasi info brsan yg tinggal dr Sgpore.",629755.jpg
48121,0,12/04/2017,"Anies Kalah, Muslim Marah, Siap Revolusi","Tanpa rekam jejak yang bagus
 Tanpa program yang nyata
 Isu SARA lah yang jadi ujung tombak kampanye
 Dan
 TAK SIAP KALAH pulak.",48121.jpg
130036,1,13/04/2017,: Wakil Bupati Ciamis Dukung Ahok ke Jakarta dan Gunakan Kaos Berlogo Palu Arit,"Wakil Bupati Ciamis blusukan di Jakarta Selatan utk menagkan Ahok, Wakil bupati ciamis pake baju PKI",130036.jpg
334837,1,13/04/2017,: Majalah Al Islam Palsu Wujudkan Jakarta Bersyariah,Majalah Al Islam Palsu Wujudkan Jakarta Bersyariah,334837.jpg
924656,0,14/04/2017,: Kapolda DKI Sebut Penyebab Penyerangan Novel Baswedan Karena Bisnis Hijab Online Sang Istri,Kapolda DKI Sebut Penyebab Penyerangan Novel Baswedan Karena Bisnis Hijab Online Sang Istri,924656.jpg
572399,1,15/04/2017,: Beredar Meme Perempuan Korea Dibunuh Oleh Aktivis Cina,Beredar meme dgn menggunakan wajah seorang perempuan korea bernama Kim Bok Dong yg isi pesannya mengandung unsur rasisme. Disebutkan pula bahwa dia telah dibunuh oleh aktifis China.,572399.jpg
179180,1,16/04/2017,: Editan Poster Acara Jakgram Yang menunjukan 3 Jari,Editan Poster Acara Jakgram Yang menunjukan 3 Jari,179180.jpg
596972,1,17/04/2017,Disneyland Akan Dibangun di Boyolali Jawa Tengah,Disneyland Akan Dibangun di Boyolali Jawa Tengah,596972.jpg
64488,0,19/04/2017,Ujaran Kebencian Untuk Etnis China Yang Mengatasnamakan Sultan Hamengkubuwono X,"Sri Sultan Hamengkubuwono : Maaf Bukan SARA, Tapi Cina Dan Keturunannya Tidak Pantas Jadi Pemimpin Di Bumi Nusantara. Fakta Sejarah, Tionghoa Adalah Satu-Satunya Penghianat Negara Kesatuan Republik Indonesia (NKRI).",64488.jpg
809961,0,19/04/2017,Jokowi Bersama Ahok Bagikan Amplop Berisi Uang dan Beras Untuk Warga Cilincing,Jokowi ikutan bagi-bagi sembako & amplop bersama ahok di Cilincing,809961.jpg
826342,1,20/04/2017,"Temuan Kecurangan Penghitungan Suara di TPS 31 Menteng, Suara Anies-Sandi Melonjak 1000%","Wow, kami baru menemukan ada kecurangan dalam penghitungan suara, dari data yang kami himpun, kami menemukan bahwa KPPS melakukan kecurangan dalam menghitung suara. Terbukti dari hasil rekapitulasi suara Ahok-Djarot mendapatkan suara 268 dan Anies-Sandi mendapatkan 88 suara.",826342.png
367589,0,20/04/2017,Ketika Anies-Sandi Menang Dengan Kekuatan Kaum Radikal Indonesia,Ketika Anies-Sandi menang dengan kekuatan kaum radikal Indonesia,367589.png
367583,1,23/04/2017,Acara International Khilafah Forum 1438 H,Acara International Khilafah Forum 1438 H,367583.jpg
408544,0,23/04/2017,Video Jokowi Diolok-Olok Di Arab Saudi,Video Jokowi Diolok-Olok Di Arab Saudi,408544.jpg
474075,0,24/04/2017,Judul Berita Media Asing Yang Menghina Jokowi,Judul Berita Media Asing Yang Menghina Jokowi,474075.jpg
547802,0,25/04/2017,Ini Penyebab Upaya Mengatasi Hoax akan Jadi Sia-sia,"Facebook, Google, and Twitter (but especially Facebook) dont make any more money by supporting journalism. The worst fake news ever written is, that these companies somehow have a reason to care about good journalism. Facebooks stock wont skyrocket if its users share a hard-earned and important scoop over some meme. Sean Blanda, Co-founder of Technically Media.",547802.png
728025,0,25/04/2017,Foto Pemandangan Kota Damaskus Suriah,Foto Pemandangan Kota Damaskus Suriah,728025.jpg
416724,2,26/04/2017,Tangkapan Layar Ponsel Ahok yang Diretas,"Cuitan akun Twitter @SiBonekaKayu mengklaim berhasil melakukan peretasan pada ponsel Basuki Tjahaja Purnama. Ia melampirkan semacam tangkapan layar percakapan Ahok, sapaan karib Basuki, dengan seseorang. Narasi cuitannya sebagai berikut:
 Anonymous berhasil nge-hack HP Ahok. Karangan bunga belasungkawa ternyata rekayasa?",416724.jpg
555990,2,26/04/2017,Ulama Bermain Video Mesum,Beredar video adegan mesum yang diklaim sebagai seorang ustadz. Video tersebut telah dibagikan sebanyak 1.6k.,555990.png
203731,1,27/04/2017,Ahok Diminta Menjadi Walikota Berlin,"Ketiga portal dari tersebut memberitakan mengenai Jerman yang tertarik untuk menjadikan Basuki Tjahaja Purnama, Calon Gubernur DKI Jakarta Petahana, sebagai Walikota Berlin bila kalah pada Pemilihan Kepala Daerah (Pilkada) DKI Jakarta 2017. Pemberitaan tersebut disertai foto Ahok, sapaan karib Basuki, dengan seorang pejabat dari Jerman.",203731.jpg
777167,1,28/04/2017,PT DI Dijual Ke China,"Beredar kabar salah satu Badan Usaha Mandiri Nasional (BUMN), yakni PT Dirgantara Indonesia (PT DI), telah terjual ke pihak Pemerintah China.",777167.jpg
793553,1,28/04/2017,Jusuf Kalla Minta Jangan Beri Bunga Kepada Anies Sandi,"Jangan salah ya Jusuf Kalla ini salah satu pelindung Anies.
 Dia penggemar Zakir Naik.
 Kalau di film2, julukannya Musuh dalam Selimut",793553.jpg
760783,0,28/04/2017,Tidak Ada Organisasi Asosiasi Pengusaha Indonesia Taiwan,"Konfirmasi. .
 Saya bagian dari APIT.
 APIT bukan dari singkatan ASOSIASI PENGUSAHA INDONESIA TAIWAN. Yang benar adalah ASOSIASI PEKERJA INDONESIA TAIWAN ..Saya bnyk d konfirmasi olh teman-teman tentang kiriman bunga iniHelooo. Kami APIT TIDAK PERNAH MENGIRIM BUNGA UNTUK AHOK DJAROT. please jangan mengada-ada.",760783.jpg
801743,1,29/04/2017,Foto Tangkapan Layar Berita Munarman Dengan Narasi Provokatif,"Makhluk kayak begini ini yang mengotori Indonesia, Islam dan kaum Muslim. Kalau kalah ngamuk bawa-bawa pedang dan panci. Seenak wudelnya sendiri. Dikit-dikit main teror. Dikit-dikit bawa nama Islam. Dikit-dikit mengatasnamakan umat Islam. Umat Islam lambemu ndower Mat.",801743.jpg
572362,1,30/04/2017,Lucky Florist Rugi Karena Pesanan Bunga Untuk Ahok-Djarot,"Tertipu Hutang Karangan Bunga Untuk Ahok 1,3 MIliar : Pemilik Lucky FLorist, Feriyanto (32) Mengaku Kecewa karangan bunga yang dipesan tapi belum dibayar lunas, dia menegaskan akan menempuh jalur hukum tim Ahok yang ditagih hutang malah mengancam keluarganya.",572362.jpg
670668,1,01/05/2017,Suku Baduy Menuntut Ahok Dipenjara 5 Tahun,RAKYAT BADUY MENDATANGI KEJAKSAAN TINGGI BANTEN MENUNTUT HUKUMAN AHOK HARUS 5 TAHUN PENJARA.!,670668.jpg
392138,1,02/05/2017,Foto Fadli Zon Dengan Alm Suhardi,"Jelas ini bukanlah demo buruh seperti biasanya karena tidak ada alasan bagi mereka lagi untuk marah terhadap Ahok karena kinerja Ahok yang jauh lebih baik dari pada Gubernur-Gubernur sebelumnya selain Ali Sadikin,Apalagi Ahok kedepannya akan digantikan oleh Anies setelah kekalahannya di Pilkada April 2017 yang lalu menurut hasil Quick Count,Jadi jelas ini hanyalah Aksi yang didukung oleh sejumlah elite politik yang kotor.Bahkan diduga kuat oleh masyarakat dan netizen adanya keterlibatan Fadli Zon dan Haji Lulung dengan aksi demo buruh yang berakhir dengan pembakaran karangan bunga untuk Ahok tersebut,Karena foto Fadli Zon dan Haji Lulung seperti memberikan komando pada orang-orang suruhannya yang menyamar jadi buruh demo.",392138.jpg
687050,1,02/05/2017,MOTOR TERBAKAR KARENA HP DIDALAM JOK,"Mohon Jangan simpan *HP* Dibawah jok motor berbahaya dan bisa *MELEDAK*.
 Ini Terjadi kemarin di Purwosari jawa timur Saat telpon *BERDERING* tiba tiba motor meledak dan bersyukur tidak ada korban jiwa  *MENGINGAT* di situ ada aki dan tangki bensin",687050.png
400329,1,03/05/2017,Mahfud MD : khawatir angket KPK berujung pada pemakzulan Jokowi,Mahfud MD Khawatir angket KPK berujung pada pemakzulan Jokowi,400329.jpg
711621,1,06/05/2017,ISIS SEBAR AIDS DI JOGJA,"situasi mendesak
 
 harap kesediaan anda untuk bantu menangkap mereka dengan cepat jika anda menemui orang-orang yang berkunjung di depan pintu anda dan mereka mengatakan mereka berasal dari fakultas kedokteran untuk bantu mengukur gula darah secara gratis. segera informasikan karena orang-orang itu adalah isis",711621.jpg
490436,1,07/05/2017,SALJU JATUH DIJALAN SUDIRMAN,UJAN SALJU DEPAN DI JAKARTA RATU PLAZA SUDIRMAN KEREENNNNNNN,490436.jpg
883649,2,10/05/2017,"Jonru : proses pembubaran HTI cacat hukum, dibubarkan hanya lewat pidato Menteri.","Jonru : proses pembubaran HTI cacat hukum, dibubarkan hanya lewat pidato Menteri.",883649.jpg
801721,1,11/05/2017,FASILITAS RUANG TAHANAN AHOK BAK BINTANG LIMA,"Sel Tahanan Ahok di mako brimob dilengkapi AC,TV,LCD,kamar bintang 5
 Akun atas nama faizal muhammad mengklaim foto yang didapatkan dari orang dalam dengan candid camera
 Foto 2 dan foto 3
 Mungkin juga gambar serupa disebar juga oleh akun akun lain dan bertebaran dilini masa anda",801721.jpg
15289,1,12/05/2017,Konser Anies - Sandi No 3 Menang Telak,#KONSER GUE 3 MENANG TELAK,15289.jpg
678840,1,12/05/2017,: Klaim Azzam Mujahid Izzulhaq : Masing-masing Negara Hampir Seluruhnya Memiliki Pasal Penistaan Agama/Religious Blasphemy,"Salah satu alumni gerakan aksi damai 212, Azzam Mujahid Izzulhaq mengklaim bahwa masing-masing negara hampir seluruhnya memiliki pasal mengenai penistaan agama / religious blasphemy . dirinya juga turut memberikan contoh kasus di Perancis, Yaitu kasus Walikota Perancis, Robert Menard, di bulan Desember 2016.",678840.png
449461,1,14/05/2017,J Kristiadi Buat Surat Terbuka kepad Jusuf Kalla Terkait Pengusaha Keturunan Tionghoa,"Statistik yg Anda kemukakan itu saya sangat percaya kebenarannya. Mungkin Anda bingung Pak dgn statistik ini, biar saya coba bantu menjelaskan dari sudut pandang saya sebagai tionghoa Kristen, walau sebetulnya Anda juga pasti tahu kisah banyak konglomerat tionghoa Kristen atau tionghoa Kong hu cu Indonesia yang memulai usahanya dari nol dan berasal dari keluarga miskin!",449461.jpg
654262,0,14/05/2017,Para Santri Solo Pawai Obor untuk lawan yg pawai lilin..!!! ALLAHU AKBAR...!!!,"Pawai obor untuk Lawan Pawai Lilin, Sedang Berlangsung Para Santri Solo Pawai Obor untuk lawan yg pawai lilin..!!! ALLAHU AKBAR!!!",654262.jpg
662453,1,15/05/2017,Gubernur Sulsel Mendukung Gerakan Matikan 1000 Lilin,Saya Gubernur Sulsel Sangat mendukung Gerakan Matikan 1000 Lilin,662453.jpg
170932,1,16/05/2017,: Gambar DPO Palsu Bergambar Rizieq Shihab,"Beredar postingan gambar DPO (Daftar pencarian orang) atas Pimpinan Front Pembela Islam (FPI), Rizieq Shihab yang mengatas namakan Humas Polda Metro Jaya",170932.jpg
490417,1,16/05/2017,Akun Nicholas Sean Tjahaja Purnama  Merupakan Akun Palsu,"Saya hanya punya akun facebook (mungkin salah sebut, karena sepertinya Sean punya instagram account @nachoseann yang difollow oleh akun resmi Veronica Tan) dan Skype.",490417.jpg
203696,0,17/05/2017,Admin Grup Whatsapp Dihukum Penjara,"#Ask #Whatsapp #Admin #Dipenjara #ITE
 Nemu gambar begini, maksudnya gimana sih. Admin WhatsApp? Kok aneh gitu .
 Apakah gambar di kertas koran tersebut benar?",203696.jpg
654256,0,18/05/2017,: BIN Keluarkan Surat Edaran Larang Bercelana Cingkrang dan Berjenggot Bagi Karyawannya,BIN Keluarkan Surat Edaran Larang Bercelana Cingkrang dan Berjenggot Bagi Karyawannya,654256.jpg
859055,1,19/05/2017,: Red Notice Interpol Untuk Penangkapan Rizieq Shihab,Beredar Screen shoot dengan penjelasan jika Muhammad Rezieq Shihab telah mendapatkan red notice dari Interpol maka akan segera dilakukan penangkapan,859055.jpg
383918,0,19/05/2017,: Momentum Kebangkitan Nasional,"Dalam menghadapi perkembangan teknologi, Kementerian Komunikasi dan Informatika menekankan pentingnya pelatihan dan sertifikasi angkatan kerja muda, fasilitasi lapangan kerja dan peningkatan keterampilan tenaga kerja di bidang teknologi informasi dan komunikasi (TIK) bagi penyandang disabilitas, penciptaan entrepreneur baru yang akan menjadi awal untuk menciptakan masa depan ekonomi digital Indonesia dan peningkatan literasi digital",383918.jpg
277414,0,20/05/2017,: Polemik IP address server baladacintarizieq.com,Polemik IP address server baladacintarizieq.com,277414.png
998306,2,21/05/2017,: Kemendagri Cabut Perda Minuman Keras,"Kegeraman sudah memuncak. Inikah kado kebangkitan nasional versi rezim Joko Widodo dan Jusuf Kalla, Kini kalian melakukan genosida generasi bangsa dengan membiarkan minuman keras beredar sebebas-bebasnya",998306.png
777123,1,23/05/2017,Isu Peretasan Sub Domain Divisi Humas Polri RI,Isu Peretasan Sub Domain Divisi Humas Polri RI,777123.jpg
162722,0,24/05/2017,Penangkapan Gengster di Jatiwaringin dan Lenteng Agung Disebut Tanpa Peran Polisi,Penangkapan Gengster di Jatiwaringin dan Lenteng Agung Disebut Tanpa Peran Polisi,162722.jpg
333564,0,24/05/2017,Pertemuan Suku Dayak Menuntut Gubernur Kalimantan Barat Untuk Meminta Maaf,"..hasil pertemuan kepala suku Dayak se-kalimantan termasuk Sarawak,Sabah dan Brunei memutuskan bhw kericuhan di Pontianak bukan urusan suku Dayak..umat Islam adalah saudara merekapantang memusuhi umat Islam..atas perintah panglima Dayak ..mereka menuntut gubernur Cornelius Kalbar utk meminta maaf secara terbuka dan turun dari jabatan gubernur..meminta kpd aparat penegak hukum utk mengusut penistaan agama tsb..jika tdk..maka HUKUM ADAT akan diberlakukan di Pontianak thdp Cornelius dan pengikutnya..demikian hasil rapat pemuka adat suku Dayak se-kalimantan",333564.jpg
23451,1,25/05/2017,Pelaku Bom Kampung Melayu adalah Anggota Polisi,Pelaku Bom Kampung Melayu adalah Anggota Polisi,23451.png
670624,1,25/05/2017,Pemilik Akun Warung Indomie Abang Adek lontarkan Komentar Rasis dan Mensyukuri Bom Kampung Melayu,Pemilik Akun Warung Indomie Abang Adek lontarkan Komentar Rasis dan Mensyukuri Bom Kampung Melayu,670624.jpg
736162,1,25/05/2017,KTP Pelaku Bom Kampung Melayu,KTP Pelaku Bom Kampung Melayu,736162.jpg
998297,1,26/05/2017,Pengacara Hotman Paris Hutapea Jadi Kuasa Hukum Habib Rizieq Shihab,Pengacara Hotman Paris Hutapea Jadi Kuasa Hukum Habib Rizieq Shihab,998297.jpg
154526,1,27/05/2017,"Zara Zettira : Semua Pemilik Akses Ke sistem IT KPU, Legal atau Ilegal, Akan Sangat Mempengaruhi Siapa Yang Akan Terpilih Menjadi Presiden RI 2014","Zara Zettira : Semua Pemilik Akses Ke sistem IT KPU, Legal atau Ilegal, Akan Sangat Mempengaruhi Siapa Yang Akan Terpilih Menjadi Presiden RI 2014",154526.png
211869,1,28/05/2017,Lowongan Pekerjaan di PT Badak LNG,"Postingan foto lowongan pekerjaan di PT Badak LNG. Lowongan pekerjaan itu meliputi bagian pemasaran, trading, dan CS. Adapun, tingkatan lowongan itu mulai dari tingkatan dari SMK/SMA hingga S1. Dalam postingan itu dikatakan bahwa untuk melamar pekerjaan tersebut harus mengirimkan berkasnya ke domain ptbadakngl.com",211869.png
301979,1,29/05/2017,Pembegal dan Penjambret Akan Balas Dendam,"Assalamualaikum Info dari temen2 grab
 *Bantu bc aja. Mohon perhatian sebentar!*
 Hati2 utk Wilayah seluruh negara indonesian.
 Pihak kepolisian akan melakukan Razia besar2an di semua titik.
 *Razia dilakukn dgn Gabungan mulai dr Mabes, Polda, Polres hingga Polsek.*
 Karena banyak kerabat para Pembegal atau Genk motor yang akan membalas dendam dikarenakan rekan2 mereka banyak yg tertangkap & ada juga yang dibakar.",301979.png
498584,0,29/05/2017,Pemaknaan UUD1945 Pasal 30 Sebagai Dasar Hukum Warga Negara Andil dalam Keamanan Negara,UUD 1945 pasal 30 diklaim sebagai dasar hukum bagi warga negara untuk turut terlibat menjaga keamanan negara.,498584.jpg
629658,0,29/05/2017,Pemukulan Imam Salat Tarawih Oleh Polisi,"Beredar postingan yang berisi klaim terkait adanya kasus pemukulan Imam Salat Tarawih M Nabis Batubara (65), oleh oknum polisi Polres Padang Sidempuan yang disebutkan oleh pemosting tersebut terjadi pada hari Sabtu tanggal 28 Mei 2017 malam.",629658.jpg
891801,2,31/05/2017,Pernyataan Afi Inayah Perihal Kitab Suci,"Postingan foto tangkapan layar pernyataan Asa Firda Inayah (Afi Inayah) disertai narasi berikut:
 Kalau gitu apa yang mutlak dek Afi? Kemana iman mu? Use your common sense please
 cuma setan yang benci dalil
 Ya Allah, lindungi kami dari paham KW yang merusak akidah Allahumma aaamiinn",891801.jpg
531352,0,02/06/2017,Telkomsel Memiliki Bukti Percakapan Whatsapp Habib Rizieq dengan Firza Husein,Portal daring seword.com dalam sebuah artikel berjudul Fix! Data Telkomsel Buktikan Chat Rizieq-Firza Asli menggiring opini dan meyakinkan publik bahwa Telkomsel memiliki bukti data Bahwa percakapan whatsapp Habib Rizieq dan Firza Husein asli.,531352.jpg
605076,2,03/06/2017,"Harry Sufehmi, Otak Di Belakang Munculnya Afi Inayah","Semua akun tersebut menuduh Harry Sufehmi, pendiri Forum Anti Fithan Hoax dan Hasut (FAFHH) sebagai otak di belakang pemolesan Afi Inayah",605076.jpg
129942,1,04/06/2017,Amien Rais: Uang Korupsi Yang Saya Terima Hanya 600 Juta,"Amien Rais : Uang Korupsi Yang Saya Terima Hanya 600 Juta, Saya Berharap Rakyat Bisa Memaafkan",129942.jpg
285585,1,10/06/2017,JADWAL SELEKSI PENETAPAN SK CPNS,Selebaran dengan narasi yang mengatakan jika jadwal seleksi penetapan SK CPNS Telah dirilis,285585.jpg
359314,1,10/06/2017,TNI Masuk Masjid di Tasik Pakai Sepatu,Beredar postingan dari user FB akun Verry Ghenny tentang personel TNI masuk masjid di Tasik pakai sepatu,359314.jpg
785295,1,15/06/2017,GAJAH MADA BERAGAMA ISLAM,GAJAH MADA BERAGAMA ISLAM,785295.jpg
408463,0,20/06/2017,Kebakaran di Perumahan Polda Jabar karena Membubarkan Pengajian,"Di bulan penuh kebaikan bukannya menabur kebaikan malah menabur kedzoliman
 Tapi gusti Allah mboten sare..
 Siang aparat polda jabar dan ormas GMBI membubarkn pengajian
 Malam di bayar kontan
 Komplek perumahan polda Jabar terbakar
 Makar mu terbayar tunia",408463.jpg
850830,1,22/06/2017,Polisi: Modus Pocong Begal Hoax,Berharap berhati2 begal dengan modus pocong bagi pengendara yang lewat jembatan Merr arah Rungkut Wonorejo. Waspadalah-waspadalah,850830.jpg
