Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
6/27/2018,@kompascom,Kompas.com,"Quick Count Charta Politika Pilkada Jabar Data 100 Persen, Emil-Uu Unggul",1.012E+18,http://nasional.kompas.com/read/2018/06/27/22275241/quick-count-charta-politika-pilkada-jabar-data-1,,,3,15,MyKompas,7002812,26,0,✅,3/8/2009,Indonesia,Ketika Perbincangan Dimulai | social@kompas.com | Jernih Melihat Dunia,http://www.kompas.com,,View
6/27/2018,@CNNIndonesia,CNN Indonesia,Bawaslu Temukan Ribuan Dugaan Pelanggaran Pilkada 2018,1.012E+18,http://cnn.id/309576?s=tw&ca=cms&m=oa,,,5,0,detikcommunity,209271,63,733,✅,11/3/2008,,News We Can Trust. redaksi@cnnindonesia.com | marcomm@cnnindonesia.com | Download app: http://cnn.id/iphone & http://cnn.id/android,http://cnnindonesia.com,,View
6/27/2018,@triomacan_bkl,TrioMacan Bkl,Terima Hasil Pilkada Tanpa Bersengketa ke MK,1.012E+18,https://kabarrafflesia.com/2018/06/terima-hasil-pilkada-tanpa-bersengketa-ke-mk/?utm_source=dlvr.it&utm_medium=twitter,https://pbs.twimg.com/media/DgtVDbGUEAE9fbQ.jpg,,0,0,dlvr.it,140,96,0,,5/15/2016,"Bengkulu, Indonesia",,,,View
6/27/2018,@deeearta,sugarhoney,"Pilkada 2018 ini yang paling jadi sorotan adalah kekalahan Djarot. Mesin politik dia adalah buzzer pilkada DKI (Takviri, dll) dan beberapa selebtwit. Gara2 Djarot kalah, yang disalahkan rakyat Sumut yang dianggap tidak mau menuju perubahan. Sama kan kaya DKI 😂 RT @detikcom: Djarot Kalah (Lagi)",1.012E+18,"https://twitter.com/detikcom/status/1011992610980810752
http://detik.id/6VjXbu",https://pbs.twimg.com/media/DgtR6qOUEAAQxi4.jpg,,0,0,Twitter for Android,361,412,6,,9/28/2012,Barcelona,"follow my new tweet @deeearta, unfol @dede_arta :)",,,View
6/27/2018,@harits28,Harits Tryan,Di pilkada serentak 2018 dua partai besar hanya hasil kemenangannya di dua terbawah. Apakah tanda perputaran pemilih partai?,1.012E+18,,https://pbs.twimg.com/media/DgtU_GyU0AAtBik.jpg,,0,0,Echofon,656,584,1,,5/19/2009,Indonesia,6221,,,View
6/27/2018,@bhirawaonline,harianbhirawa,Dua Linmas Meninggal Saat Bertugas di Pilkada Jatim dan Pilkada Kota Malang,1.012E+18,http://harianbhirawa.com/2018/06/dua-linmas-meninggal-saat-bertugas-di-pilkada-jatim-dan-pilkada-kota-malang/,,,0,0,WordPress.com,402,12,3,,3/6/2014,Surabaya,Harian Bhirawa adalah nama salah satu surat kabar yang terbit di Surabaya dengan pangsa pasar di kalangan birokrasi.,http://harianbhirawa.co.id,,View
6/27/2018,@TabloidBintang,TabloidBintang.com,"Pilkada Serentak 2018, Kevin Aprilio Rahasiakan Pilihannya",1.012E+18,http://zpr.io/6zKpy,,,0,0,Zapier.com,142036,367,201,✅,12/10/2009,Indonesia,Portal Berita Hiburan & Gaya Hidup | mulai online 11 Januari 2010 | Telp 0215255775 | E-Mail: redaksi@tabloidbintang.com,http://www.tabloidbintang.com,,View
6/27/2018,@geloraco,GELORA,Quick Count LKPI Pilkada Jabar: Yang Menang Sudrajat bukan Ridwan Kamil,1.012E+18,http://www.posmetro.info/2018/06/quick-count-lkpi-pilkada-jabar-yang.html,,,28,17,Twitter Web Client,37812,2156,38,,8/18/2015,Indonesia,email: redaksi@gelora.co,http://www.gelora.co,,View
6/27/2018,@DLinn4s,🇩∂ℓιηη 🇮🇩,Polri Berduka.... Ada Bhayangkara Negara yg Gugur dan Hilang dlm Pengamanan Pilkada Papua 2018.,1.012E+18,,,,4,4,Twitter for Android,45,187,0,,5/14/2017,"Papua, Indonesia",My Love just for @Dsangg77,,,View
6/27/2018,@MangaranPolsek,Polsek Mangaran Res STB,Pantauan Pilkada 2018 #PantauanPilkada2018 #PantauanPilkada #PilkadaSerentak2018,1.012E+18,,pic.twitter.com/klrYz6BNSu,,1,3,Twitter for Android,456,1962,0,,5/22/2017,"Situbondo, Indonesia",,,,View
6/27/2018,@radar_malang,radar_malang,"Quick Count Pilkada Jabar dari 2 Lembaga, Pemenangnya Asyik – Pilkada Serentak 2018",1.012E+18,https://goo.gl/pPfd8h,https://pbs.twimg.com/media/DgtUoTqUYAI4lOQ.jpg,,0,0,dlvr.it,103738,516,127,,3/18/2012,"Jalan Kawi 11B, Kota Malang",Akun resmi Jawa Pos Radar Malang - online@radarmalang.id - 0341363700 - Fax 0341348638,http://www.radarmalang.id,,View
6/27/2018,@PGandusari,Polsek Gandusari,“Pantauan Pilkada 2018” #PantauanPilkada2018 #PantauanPilkada #PilkadaSerentak2018,1.012E+18,,pic.twitter.com/phsFmJMpCW,,0,0,Twitter for Android,114,133,0,,6/22/2017,"Trenggalek, Indonesia",,,,View
6/27/2018,@nawangw25112185,nawang wulan,“Pantauan Pilkada 2018” #PantauanPilkada2018 #PantauanPilkada #PilkadaSerentak2018,1.012E+18,,pic.twitter.com/GISIXLEGUs,,0,0,Twitter for Android,35,114,0,,10/10/2017,"Jakarta Pusat, DKI Jakarta",,,,View
6/27/2018,@Stakof,Rumail Abbas,"Menyusul Argentinya yang menang 2-1 atas Nigeria, ada baiknya berbagi pengalaman sewaktu ikut nempel sama Cawagub Jateng yang kebetulan memenangi Pilkada 2018. Hhe...",1.012E+18,,,,5,14,Twitter Web Client,58743,1005,136,✅,8/23/2009,Kadipaten Japara Hadiningrat,"GUSDURian, Historian, Peneliti Budaya Pesisiran. Studi Agama dan Resolusi Konflik | stakof@live.com",https://tutur.id,,View
6/27/2018,@INFODESAKUweb,redaksi infodesaku,Zainudin Hasan : Hasil Pilkada Yang Terpilih Harus Membangun Lampung Yang Lebih Baik - Infodesaku -,1.012E+18,https://www.infodesaku.co.id/2018/06/27/zainudin-hasan-hasil-pilkada-yang-terpilih-harus-membangun-lampung-yang-lebih-baik/,https://pbs.twimg.com/media/DgtUd6hUEAE4mqt.jpg,,0,0,Infodesaku,101,93,0,,3/10/2016,"Cibinong, Indonesia",Bogor Jawa Barat,http://www.infodesaku.co.id,,View
6/27/2018,@Bisniscom,Bisnis.com,Quick Count Pilkada 2018: Pasangan Nomor 1 Berjaya di Jawa,1.012E+18,http://kabar24.bisnis.com/read/20180627/15/810340/quick-count-pilkada-2018-pasangan-nomor-1-berjaya-di-jawa?utm_source=dlvr.it&utm_medium=twitter,,,0,2,dlvr.it,957162,38,1082,✅,3/1/2010,"Jakarta, Indonesia","Akun resmi http://Bisnis.com. Berita, analisis serta navigasi bisnis dan investasi dari Harian Bisnis Indonesia",http://www.bisnis.com,,View
6/27/2018,@Bisniscom,Bisnis.com,PILKADA JATENG 2018: Ganjar-Yasin Akui Kekalahan Dari Sudirman-Ida Di 6 Kabupaten/Kota,1.012E+18,http://kabar24.bisnis.com/read/20180627/345/810338/pilkada-jateng-2018-ganjar-yasin-akui-kekalahan-dari-sudirman-ida-di-6-kabupatenkota?utm_source=dlvr.it&utm_medium=twitter,https://pbs.twimg.com/media/DgtUZsVUwAA9cdc.jpg,,0,1,dlvr.it,957162,38,1082,✅,3/1/2010,"Jakarta, Indonesia","Akun resmi http://Bisnis.com. Berita, analisis serta navigasi bisnis dan investasi dari Harian Bisnis Indonesia",http://www.bisnis.com,,View
6/27/2018,@GoSumbarcom,GoSumbar[GoNewsGrup],Inilah Perolehan Suara Paslon Pilkada Padang di 11 Kecamatan  (GoNews),1.012E+18,https://goo.gl/8z96yf,,,0,0,dlvr.it,23180,4522,14,,5/20/2012,Kota Padang,,http://www.gosumbar.com,,View
6/27/2018,@BengkelReklame,RP AdWorks+,Ini Hasil Akhir 4 Quick Count Pilkada Jabar: RK-Uu Menang -,1.012E+18,"http://Kompas.com
http://regional.kompas.com/read/2018/06/27/19533011/ini-hasil-akhir-4-quick-count-pilkada-jabar-rk-u",,,0,1,Facebook,241,159,0,,11/21/2011,"Jakarta, Indonesia","Berpengalaman layani segala jenis dan ukuran reklame Anda & Perusahaan dengan penyesuaian budget, kualitas yang setara dan pengiriman tepat waktu.",http://www.bengkelreklame.com,,View
6/27/2018,@floresadotco,Floresa,"Pilkada Matim, Belum Ada Paslon Yang Klaim Menang  #Flores #NTT #headline #politik",1.012E+18,https://goo.gl/fb/DqCJMN,,,0,0,Google,735,61,3,,3/25/2014,,"Portal berita terkait Flores, Nusa Tenggara Timur (NTT), Kontak: redaksi.floresa@gmail.com",http://www.floresa.co,,View
6/27/2018,@info_umbulharjo,umbulharjo,Kapolri Sebut Primordialisme Hambat Pelaksanaan Pilkada Serentak 2018 di Papua,1.01199E+18,http://dlvr.it/QYj83G,,,0,0,dlvr.it,628,29,0,,3/29/2017,,,,,View
6/27/2018,@TukangNyiyir,Tukang Nyinyir,Kapolri Sebut Primordialisme Hambat Pelaksanaan Pilkada Serentak 2018 di Papua,1.01199E+18,http://dlvr.it/QYj833,,,0,0,dlvr.it,84702,0,0,,6/29/2014,"DKI Jakarta, Indonesia",Sekali Nyinyir Tetap Nyinyir.. Hidup Nyinyir...,,,View
6/27/2018,@das_line,Dadang Sutarjan,Alhamdulillah...,1.01199E+18,http://humas.bandung.go.id/humas/berita/2018-06-27/kota-bandung-kondusif-pilkada-lancar-dan-meriah,,,0,1,Facebook,1952,634,3,,9/4/2011,Bandung ,"Keberuntungan memiliki kecerdasan saja tidak cukup, kita juga harus memiliki kecerdasan untuk meraih keberuntungan.",,,View
6/27/2018,@Bulemasyadi1,BULEMASYADI@YAHOO.CO,GOOD ELECTION: Perkembangan Hasil Quick Count Pilkada Serentak 2018  via @YouTube,1.01199E+18,https://youtu.be/YxMm0FvGm88,,,0,0,Twitter Web Client,83,569,1,,7/26/2017,,,,,View
6/27/2018,@kpusulut,KPU Provinsi Sulawesi Utara,Perolehan Hasil Penghitungan Suara Cepat Pilkada Serentak 2018 di Sulawesi Utara,1.01199E+18,http://www.kpu-sulutprov.go.id/detailpost/perolehan-hasil-penghitungan-suara-cepat-pilkada-serentak-2018-di-sulawesi-utara.html#.WzOs0V8JP-s.twitter,,,0,0,Twitter Web Client,686,123,0,,2/24/2012,"Kota Manado, Sulawesi Utara",Akun Resmi KPU Provinsi Sulawesi Utara | Info Pemilu | Info Pilkada | Instagran : kpusulut | Facebook : KPU Provinsi Sulawesi Utara |,http://www.kpu-sulutprov.go.id,,View
6/27/2018,@kompascom,Kompas.com,"Quick Count Charta Politika Pilkada Sumsel Data 100 Persen, Herman-Mawardi Menang",1.01199E+18,http://nasional.kompas.com/read/2018/06/27/22225971/quick-count-charta-politika-pilkada-sumsel-data-,,,1,2,MyKompas,7002812,26,0,✅,3/8/2009,Indonesia,Ketika Perbincangan Dimulai | social@kompas.com | Jernih Melihat Dunia,http://www.kompas.com,,View
6/27/2018,@tempofoto,Tempo Foto,Golkar Klaim Target Pilkada Serentak 2018 Tercapai,1.01199E+18,https://goo.gl/NXJPQR,,,3,2,dlvr.it,1962,15,5,,8/27/2015,Indonesia,"Official Twitter account of Tempo Media Group. Follow us for breaking news, current events, special reports, and something more from http://foto.tempo.co",,,View
6/27/2018,@harysantana,singa gurun,#NAME?,1.01199E+18,"http://KOMPAS.ID
https://kompas.id/baca/polhuk/2018/06/27/hasil-pilkada-diyakini-tak-paralel-dengan-pilpres/",,,0,0,Twitter for Android,3029,4503,5,,12/12/2016,Indonesia,no body is perfect.. but you must try to the better!!,,,View
6/27/2018,@XfKurnia,DO MI NO,Hasil Quick Count: Koalisi Gerindra-PKS Kalah Pilkada pada 3 Provinsi di Jawa,1.01199E+18,http://dlvr.it/QYj7Jn,https://pbs.twimg.com/media/DgtTpyQV4AAoodg.jpg,,0,1,dlvr.it,162,38,7,,3/17/2012,Kota Medan,PAPI KUR PENJAB ALPY Papi Kurnia Pendek Jabir Always Happy :v,http://kurniasaragih.blogspot.com,,View
6/27/2018,@aladin_archer,aladin,"Hasil Perhitungan Suara Pilkada Kapuas, Ben-Nafiah Unggul 55,9 Persen untuk Sementara",1.01199E+18,http://dlvr.it/QYj7FX,https://pbs.twimg.com/media/DgtTnY8VMAAice3.jpg,,0,0,dlvr.it,17,0,1,,8/6/2016,Indonesia,,,,View
6/27/2018,@RaSul_Online,RadarSultengOnline,"Pilkada Parimo, Pasangan SABAR Klaim Menang di 18 Kecamatan",1.01199E+18,http://radarsultengonline.com/2018/06/27/pilkada-parimo-pasangan-sabar-klaim-menang-di-18-kecamatan/,https://pbs.twimg.com/media/DgtTiJyVAAACMFc.jpg,,0,0,WordPress.com,144,44,0,,1/1/2017,"Kota Palu, Sulawesi Tengah",Membangun dan Merawat Sulwesi Tengah,https://radarsultengonline.com,,View
6/27/2018,@InfoKyai,Infokyai.com,13 Gubernur Baru Hasil Pilkada Serentak 2018 versi hitung cepat Lembaga Survei,1.01199E+18,https://www.infokyai.com/2018/06/13-gubernur-baru-hasil-pilkada-serentak.html,,,0,0,Facebook,4352,150,16,,4/3/2012,Lampung,"Berbagi Informasi Terkini Seputar, Kesehatan, Loker, Wisata, Unik dll Media Partner CP : 0851-0355-4890 / Email kawannongkrong@gmail.com",http://www.infokyai.com,,View
6/27/2018,@temannyarpg,temannyarpg,Terima Kasih kepada #temannyaRPG #temannyaRUDY di seluruh Sulawesi Selatan yg telah memberikan support selama kampanye Pilkada 2018..,1.01199E+18,,https://pbs.twimg.com/media/DgtTgiCU0AElXI-.jpg,,1,1,Twitter for iPhone,168,129,1,,9/4/2017,,,,,View
6/27/2018,@bappedagarut,Bappeda Garut,"Bappeda Garut melakukan Monitoring Pemilihan Bupati dan Wakil Bupati Garut serta Pemilihan Gubernur dan Wakil Gubernur Jawa Barat (27/06) pada Pilkada Serentak Tahun 2018 di Desa Karangmulya Kec. Kadungora, Garut. 📷 Egga Mahesa @kpukabgarut @kpu_jabarprov @KPU_ID #Garut",1.01199E+18,,https://pbs.twimg.com/media/DgtTev_UEAAHkI8.jpg,,0,0,Twitter Web Client,378,215,0,✅,7/13/2017,"Garut, Indonesia","Akun Resmi Badan Perencanaan Pembangunan Daerah Kabupaten Garut / Garut Regency Development Planning Agency. Jl. Patriot No.8 Garut, 44151. Telp. (0262)233063",http://bappeda.garutkab.go.id,,View
6/27/2018,@krsumsel,krsumsel,LSI : Deru Unggul Di Pilkada Sumsel,1.01199E+18,http://dlvr.it/QYj6kb,https://pbs.twimg.com/media/DgtTP3eU0AEij1q.jpg,,0,0,dlvr.it,688,34,0,,11/16/2015,Kota Palembang,,http://www.krsumsel.com,,View
6/27/2018,@jabarnewss,Jabar News,#Angka Partisipasi Pemilih Jabar #Meningkat  #pilkada #bandung #headline,1.01199E+18,"http://JabarNews.com
https://goo.gl/fb/F3Z7A2",,,0,0,Google,1131,1493,13,,2/26/2015,Bandung,Digital Journalis,http://www.jabarnews.com/,,View
6/27/2018,@MediaMadura,Media Madura,Dua Kubu Paslon Saling Klaim Menang di Pilkada Sampang,1.01199E+18,https://mediamadura.com/2018/06/27/dua-kubu-paslon-saling-klaim-menang-di-pilkada-sampang/,https://pbs.twimg.com/media/DgtS60SV4AAjpuz.jpg,,0,0,WordPress.com,1568,72,4,,10/13/2012,Pulau Madura,"Sajian Informasi dan Media Komunikasi Masyarakat di Pulau Madura, Jawa Timur",http://www.mediamadura.com,,View
6/27/2018,@bappedagarut,Bappeda Garut,"Bappeda Garut melakukan Monitoring Pemilihan Bupati dan Wakil Bupati Garut serta Pemilihan Gubernur dan Wakil Gubernur Jawa Barat (27/06) pada Pilkada Serentak Tahun 2018 di Desa Cisaat, Kec. Kadungora, Garut. 📷 Asep Ruslan @kpukabgarut @kpu_jabarprov @KPU_ID #Garut",1.01199E+18,,https://pbs.twimg.com/media/DgtS2vrU0AIWFwY.jpg,,0,0,Twitter Web Client,378,215,0,✅,7/13/2017,"Garut, Indonesia","Akun Resmi Badan Perencanaan Pembangunan Daerah Kabupaten Garut / Garut Regency Development Planning Agency. Jl. Patriot No.8 Garut, 44151. Telp. (0262)233063",http://bappeda.garutkab.go.id,,View
6/27/2018,@GoSumbarcom,GoSumbar[GoNewsGrup],Inilah Perolehan Suara Paslon Pilkada Padang di 11 Kecamatan  ( GoSumbar ),1.01199E+18,https://goo.gl/HShNFB,,,0,0,dlvr.it,23180,4522,14,,5/20/2012,Kota Padang,,http://www.gosumbar.com,,View
6/27/2018,@galamedianews,A-Z Piala Dunia 2018 Rusia,"5 Berita  Terheboh, Rabu (27/6/2018): Semarak Pilkada Garut Hingga Jawa Barat",1.01199E+18,"http://galamedianews.com
http://dlvr.it/QYj6MW",,,2,0,dlvr.it,11954,314,35,,6/7/2014,"Bandung, Indonesia",Akun resmi galamedianews | Persib: @GalaPersib | Instagram: @galamedianews | Youtube: Galamedianewstv | email: wartawangm@gmail.com | WhatsApp: +6282262232017,http://www.galamedianews.com,,View
6/27/2018,@KaltimBerita,Berita KalTim,KPU Jatim Yakin Partisipasi Pemilih di Pilkada Serentak Tahun ini Naik Signifikan: KPU Jatim optimistis tingkat partisipasi pemilih di Pilkada Serentak 2018 tahun ini mengalami peningkatan dibandingkan sebelumnya.,1.01199E+18,"http://samuelamtiur.com
http://dlvr.it/QYj6H0",,,0,0,dlvr.it,4555,609,19,,6/21/2013,"Kalimantan Timur, Indonesia",Ikuti berita dari kami tentang provinsi Kalimantan Timur hari ini dengan hashtag #KaltimBerita. For more info please call 081347690161.,http://www.kaltimprov.go.id,,View
6/27/2018,@BengkelReklame,RP AdWorks+,Hasil Pilkada Serentak 2018 Bikin Golkar Semakin Percaya Diri -,1.01199E+18,"http://Kompas.com
http://nasional.kompas.com/read/2018/06/27/21285001/hasil-pilkada-serentak-2018-bikin-golkar-semakin",,,0,0,Facebook,241,159,0,,11/21/2011,"Jakarta, Indonesia","Berpengalaman layani segala jenis dan ukuran reklame Anda & Perusahaan dengan penyesuaian budget, kualitas yang setara dan pengiriman tepat waktu.",http://www.bengkelreklame.com,,View
6/27/2018,@kompascom,Kompas.com,"Dalam data terakhir Charta Politika yang masuk sebesar 100 persen, pasangan Herman-Mawardi memperoleh 35,19 persen.",1.01199E+18,http://dlvr.it/QYj67N,,,1,1,dlvr.it,7002812,26,0,✅,3/8/2009,Indonesia,Ketika Perbincangan Dimulai | social@kompas.com | Jernih Melihat Dunia,http://www.kompas.com,,View
6/27/2018,@porosinfo,Poros Informasi,Pemerintah Optimis Pilkada Serentak 2018 Berjalan Lancar,1.01199E+18,http://dlvr.it/QYj64r,https://pbs.twimg.com/media/DgtSuFOUwAAvHlE.jpg,,0,0,dlvr.it,2144,1810,1,,9/28/2016,Jakarta,Info terkini dan terupdate,,,View
6/27/2018,@daulatco,daulat.co,Pemerintah Optimis Pilkada Serentak 2018 Berjalan Lancar,1.01199E+18,http://dlvr.it/QYj62v,https://pbs.twimg.com/media/DgtSsh3VAAMip1R.jpg,,0,0,dlvr.it,4210,2293,4,,8/12/2016,"Jakarta Capital Region, Indone",Portal Berita Terkini,http://daulat.co,,View
6/27/2018,@bhirawaonline,harianbhirawa,Mundjidah – Sumrambah Kuasai Perolehan Suara di Pilkada Jombang,1.01199E+18,http://harianbhirawa.com/2018/06/mundjidah-sumrambah-kuasai-perolehan-suara-di-pilkada-jombang/,https://pbs.twimg.com/media/DgtSqbxVQAAQnYg.jpg,,0,0,WordPress.com,402,12,3,,3/6/2014,Surabaya,Harian Bhirawa adalah nama salah satu surat kabar yang terbit di Surabaya dengan pangsa pasar di kalangan birokrasi.,http://harianbhirawa.co.id,,View
6/27/2018,@Riza_Lpia,Fachrur Riza,"Berdasarkan hasil pilkada serentak 2017 & 2018 menurut pantauan saya. Ternyata rakyat sudah mayoritas tidak minat terhadap si banteng. Sejak pelaksanaan pilkada serentak dalam 2 edisi terakhir, elektabilitasnya...",1.01199E+18,https://www.facebook.com/1595766820/posts/10211562433248523/,,,0,0,Facebook,644,844,2,,12/12/2010,"Klender, Jakarta Timur",LPIA - Gama UI | Open TOEFL Test & Certification ( LPIA - EPT ) | Info : what's app / Line 085770013010,http://www.gamaui.com,,View
6/27/2018,@MRF_Info,M Ridho Ficardo_Info,"Jurus Politik Uang, Upaya Paslon Tiga Adu Nasib Di Pilkada  @bawaslu_RI @BawasluLampung @BawasluLampung_ @Bawaslu_lampung @KPU_ID @kompascom @Liputan6SCTV @liputan6dotcom @tvOneNews @Metro_TV @TRANSTV_CORP @detikcom @poldalampung @KPK_RI",1.01199E+18,http://pelitanusantara.co.id/2018/06/24/jurus-politik-uang/,,,14,13,TweetDeck,5855,430,7,,4/29/2013,Lampung - Indonesia,Akun Info resmi seputar M. Ridho Ficardo (MRF) | Gubernur Lampung 2014-2019 | Mari menjadi sahabat MRF dg follow @MRF_Info & follow @mridhoficardo IG: @MRF_Info,https://youtube.com/mrfinfo,,View
6/27/2018,@wahyuchandra62,Buddy,Selamat kepada partai @Official_PAN untuk kemenangan Pilkada tahun 2018.,1.01199E+18,,,,0,0,Twitter for Android,348,745,1,,8/18/2011,Yogyakarta,Merawat Akal,,,View
6/27/2018,@jawapos,Jawa Pos,Tegas! KPK Akan Tetap Proses Hukum Cakada yang Menang Pilkada,1.01199E+18,http://jawapos.com/n/223386,,,2,3,Jawapos.com auto tweet,42112,240,146,✅,3/16/2014,"Gedung Graha Pena Lt.9, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210",Official Twitter Account of Jawa Pos | The Biggest Newspaper in Indonesia | Unduh Apps JawaPos disini http://bit.ly/2Km5iSp,https://jawapos.com,,View
6/27/2018,@polressb,Tribrata Sumba Barat,Kami Siap Sukseskan Jalannya Pilkada Serentak Tahun 2018 . . #tribrata_news_ntt #tribratanewssumbabarat #polressumbabarat #sumbabarat #polisiku #bhabinkamtibmas #Polisi_indonesia #divhumaspolri #bidhumaspoldajabar #dalmas #lantas #biromultimediapolri #Kapolda_NTT #pasola,1.01199E+18,,https://pbs.twimg.com/media/DgtSaxHV4AEO3_Q.jpg,,0,0,Twitter for iPhone,122,35,0,,5/18/2015,,,,,View
6/27/2018,@polrestegalkab,POLRES TEGAL,Polres Tegal bersama TNI laksanakan Patroli Skala Besar usai pelaksanaan Pemungutan Suara Pilkada Serentak. Untuk berikan rasa aman kepada Masyarakat Kab. Tegal. (27/6/2018).…,1.01199E+18,https://www.instagram.com/p/BkiGnK1lvpu/?utm_source=ig_twitter_share&igshid=jje0dhtpsqef,,,0,0,Instagram,2433,10,2,,5/29/2014,"Tegal, Jawa Tengah",Tegal District Police. Call Center 110 or Telp 0283-491110,https://tribratanews.tegal.jateng.polri.go.id,,View
6/27/2018,@TuitJabar,Tuit Jabar,Partisipasi Petani dalam Pilkada Serentak 2018,1.01199E+18,,,,0,0,dlvr.it,369,30,125,,10/26/2012,Sosial Media Jabar,"#Tuit Informasi Seputar #JABAR dan Sekitarnya | Follow, Mention, DM, HashTag #TuitJabar | Contact TuitAdvertising[at]http://gMail.com",https://twitter.com/TuitJabar,,View
6/27/2018,@BengkelReklame,RP AdWorks+,"Menang 3 Pilkada Provinsi di Jawa, Romy Yakin Suara PPP Terdongkrak pada 2019 -",1.01199E+18,"http://Kompas.com
http://nasional.kompas.com/read/2018/06/27/20411291/menang-3-pilkada-provinsi-di-jawa-romy-yakin-sua",,,0,0,Facebook,241,159,0,,11/21/2011,"Jakarta, Indonesia","Berpengalaman layani segala jenis dan ukuran reklame Anda & Perusahaan dengan penyesuaian budget, kualitas yang setara dan pengiriman tepat waktu.",http://www.bengkelreklame.com,,View
6/27/2018,@ianmandagie,Ian Mandagie,Kejar-kejaran Grup F lebih ketat dari hasil Pilkada 2018 😂 #worldcup #pilkada,1.01199E+18,,,,0,0,Twitter for iPhone,42,60,0,,10/15/2014,Jakarta,Liverpudlian.,http://theorcabooks.com,,View
6/27/2018,@AkuKangenAyah,♥Aku Kangen Ayah♥,"Hasil Perolehan Sementara Desk Pilkada, Pasangan AZAM Unggul di Aceh Selatan",1.01199E+18,https://ift.tt/2yPNEVW,,,0,0,IFTTT,338,270,0,,10/19/2013,Indonesia,"Ya Allah, ampunilah kedua orangtua kami, sebagaimana mereka telah mendidik kami sejak kecil. Aamiin. @akukangenpapa",https://twitter.com/akukangenpapa,,View
6/27/2018,@polrestrojakpus,Polrestro Jakpus,Polri berduka Kepolisian Negara Republik Indonesia Turut Berduka Cita Atas Gugurnya Aiptu Muljoto Saat Melaksanakan tugas pengamanan Pilkada Serentak Tahun 2018 di TPS 12 wilayah Hukum Polsek Gubeng Polrestabes Surabaya. Semoga almarhum diterima di sisinya.. Amin,1.01199E+18,,https://pbs.twimg.com/media/DgtSB_MV4AIryuG.jpg,,0,0,Twitter for Android,515,157,0,,11/26/2013,,,,,View
6/27/2018,@rivalhz,Rival Ali™,#News Hasil Quick Count: Koalisi Gerindra-PKS Kalah Pilkada pada 3 Provinsi di Jawa,1.01199E+18,http://www.tribunnews.com/nasional/2018/06/27/hasil-quick-count-koalisi-gerindra-pks-kalah-pilkada-pada-3-provinsi-di-jawa,,,0,0,twittbot.net,2924,763,55,,7/10/2013,Gorontalo Indonesia,Muslim | Keep Support to Chelsea FC | Favorite: @hazardeden10 & @isco_alarcon| Forever @chelseafc | Be A Master | Love IT | Selalu Berpikir Positif,,,View
