id,created_at,text
863455975,2008-07-20 14:39:17,"b'Words to live by: Ne mets pas les mains sur les portes, tu risques de te faire pincer tr\xc3\xa8s fort.'"
863447790,2008-07-20 14:25:02,b'Off to battle over the 64 squares at Chess Case with Gabe Kahane.'
863353612,2008-07-20 11:00:46,b'@Caesar_X i think your question just answered itself.'
863162936,2008-07-20 03:17:49,"b'I met a lady in the meads/Full beautiful\xe2\x80\x94a faery\xe2\x80\x99s child/Her hair was long, her foot was light/And her eyes were wild.'"
863063600,2008-07-20 00:16:36,b'Summertime. Ella fitzgerald and louie armstrong. Beat that.'
863053494,2008-07-19 23:57:28,"b""What is the best song intro that you know? The best. Not song necessarily. The intro. We're having a contest."""
862992881,2008-07-19 22:02:39,"b'@randymr gabey too, bien sur!'"
862990076,2008-07-19 21:57:28,"b'@evandlt joie de vivre, mec. Joie de vivre.'"
862989522,2008-07-19 21:56:20,b'@randymr oui! :-)'
862988098,2008-07-19 21:53:42,b'Yeah we gotta live in paris at some point. Gotta happen. In the not too distant future.'
862945721,2008-07-19 20:37:03,"b""En francais on dit 'c'est beau la vie' mais on dit aussi 'la vie est belle'. Bizarre. En tout cas, c'est vrai."""
862891953,2008-07-19 19:03:50,b'First love of my life is as beautiful as i remember. Different. Older. The same. Paris.'
862864478,2008-07-19 18:19:31,"b'Who knew, you can buy the most beautiful sunflower in the world for only 3 euros.'"
862845297,2008-07-19 16:52:28,"b'Perfect summer afternoon at the lardin du luxembourg with marion and charlotte, my french cousins.'"
862269135,2008-07-18 22:11:07,"b'Momon and niot niot lived up to their girthy reputation. And then some. Now off to say quoi up to jibouille at the good old truc mush, n ...'"
862073079,2008-07-18 17:54:22,"b'rendezvous avec le fameux momon and niot niot, 21h30 @ m\xc3\xa9tro vavin'"
862070358,2008-07-18 17:51:18,"b'@evandlt one word for you, big guy: ""on point"" is two words. unimportant. glad to hear the big guy\'s back.'"
862025176,2008-07-18 17:01:17,"b'@evandlt welcome to twitter, mon ho.'"
861882063,2008-07-18 14:32:35,"b'@caesar_x driving pics are up, finally! well worth the wait: http://flickr.com/photos/jordymr/sets/72157606239016847/'"
861821365,2008-07-18 13:27:05,b'Eating a croque madame at the brasserie Le Luxembourg.'
861133874,2008-07-17 17:57:15,b'Joie de vivre'
860625908,2008-07-17 05:27:02,"b""It's 7 am (in paris). Do you know where your children are?"""
860455486,2008-07-17 00:42:09,"b""Ok, the song with the refrain 'au soleil' is, without a doubt, the worst song ever recorded, in any language."""
860442430,2008-07-17 00:20:28,"b'went for an aimless promenade in paris, following my nose and trusting fate to lead me somewhere cool. Ended up in a karaoke bar. Fate,  ...'"
859885782,2008-07-16 11:34:21,"b""@Caesar_X Great find, man!  I'm looking into it now..."""
859878978,2008-07-16 11:19:35,"b""I've been in paris two hours and have already fallen in love five - no, six - times. That's 3 lph! Or about 5 lph in kilometers. It's go ..."""
859823032,2008-07-16 08:59:32,"b""Att\xc3\xa9rissage corporel \xc3\xa0 paris, et mon esprit s'envole. / My body just landed in paris, and my heart takes flight."""
859814437,2008-07-16 08:38:28,"b'Departures, arrivals: my body landed in paris, but my heart is just taking off.'"
859449368,2008-07-15 22:36:37,"b""Off to france for the next 3 weeks. If you're in 'le hood' drop me a line!"""
858614950,2008-07-15 02:50:05,b'Disco dancing with a veritable bevy of wild french cougars at pink sf. Vive la france!'
858563653,2008-07-15 01:34:00,b'@atishmehta @axhuang just say a red mini cooper with license plate CHIPOTLE. Muy caliente!'
858540027,2008-07-15 00:58:06,b'@theinfonaut ooh aah... Brand new shiny public timeline. I dig it'
858242374,2008-07-14 18:08:51,"b""@Caesar_X after yesterday's outing, i'm gonna have to agree"""
858191708,2008-07-14 17:09:06,"b'OMG defined my first term on urban dictionary, ""asphalt hickey"": http://tinyurl.com/6aayup'"
857710114,2008-07-14 04:11:46,"b""can't walk from bed to door without tripping over clothes, picture frames, photo equipment and a sleeping cat: yep, time to clean the room."""
857516533,2008-07-13 22:37:35,b'Taking emma the m3 out for her maiden voyage in livermore with @caesar_x'
857057729,2008-07-13 06:52:50,"b""@atishmehta why aren't you subscribed to me"""
857055727,2008-07-13 06:49:05,b'All jazzed up and somewhere to go.'
857026351,2008-07-13 05:41:32,"b""I wear my sunglasses at night. To spy on my girlfriends, that's right."""
856792150,2008-07-12 21:41:01,"b""going to see jazz/blues legend mose allison at yoshi's tonight, 8pm. who's wif me? http://tinyurl.com/56booc"""
856782617,2008-07-12 21:22:28,"b'@atishmehta thank you sir. endless possibilites: ""!GANG"" is (not) GANG, and ""GANG!"" would of course be... wait for it... GANG (bang).'"
856743448,2008-07-12 20:06:12,"b'@atishmehta how about making G.A.N.G. stand for ""GANG and not GANG"", or ""GANG ^ !GANG."" it\'s an RCA: recursive contradictory acronym.'"
856729681,2008-07-12 19:40:43,"b""You know i can't stop, won't stop... Can't stop what you do to me."""
856725631,2008-07-12 19:33:37,b'@atishmehta that john tejada album is filthy. In a very good way.'
856325406,2008-07-12 06:19:52,"b'@atishmehta the night is young, sir'"
856180479,2008-07-12 01:29:48,"b""@atishmehta i'm in. How about our  first gang related activity at castro theater at 7, awesome silent comedy playing."""
856068918,2008-07-11 22:12:23,"b""'The great verses of humanity have still not been written. This imperfection should raise our hopes.' - Borges"""
855186577,2008-07-11 01:07:44,b'Everything is timing.'
855120537,2008-07-10 23:25:56,b'Slurping down some ramen and selected non-fictions of Jorge Luis Borges. Mmm... delicious Borges.'
854059016,2008-07-09 21:03:45,"b'@randymr just a figure of speech. No plan yet, other than being here now.'"
853990701,2008-07-09 19:29:15,b'@ caesar_x have you tried inserting the sim card? ;-)'
853951651,2008-07-09 18:34:33,"b'tonight, 8:30, castro theater: ""playtime"" by jacques tati. all-time favorite film/director. won\'t you join me? http://tinyurl.com/5ua9jp'"
853949785,2008-07-09 18:32:08,b'@randymr cats are great. josephine catnapping on the sunny windowsill as we tweet. good luck prying them away from us when you get back...'
853842622,2008-07-09 16:16:46,"b'A man, a plan, a catnap: this afternoon, hopefully.'"
853464947,2008-07-09 05:41:43,"b""@atishmehta yeah it's a classic dirty house choon"""
853458039,2008-07-09 05:26:45,"b'""crepe in the mornin, crepe in the evenin/ain\'t no other crepe like me that\'s breathin."" with apologies to moguai: http://tinyurl.com/38hg3c'"
853370074,2008-07-09 02:48:28,b'rocking out to french electropop diva Yelle: http://tinyurl.com/2jdp9b'
853108254,2008-07-08 20:00:18,b'Q: What is the sound of one finger typing?\nA: SLOOOOOOW.'
852980314,2008-07-08 17:01:19,b'Starting the day off right with a  scrumptious crepe complete: breakfast of champignons.'
852209692,2008-07-07 18:56:28,"b'Wise confucius say: kiss too much asphalt, get asphalt hickey.'"
851696128,2008-07-07 03:53:45,"b""Osmotic percolation: it's what's for dinner. At least when ben 'big stud' grol is cooking."""
851011758,2008-07-06 01:57:04,"b""@randymr whoops, i meant '@jordym' instead"""
851011441,2008-07-06 01:56:18,"b""@randymr ha. oh, and if you want to send a message to just me, you'd start it with '@jordymr blah blah blah'"""
851008853,2008-07-06 01:50:22,"b'@randymr vegetables cleaned out. remember, twitter is *public* - best used for messages the whole world needs to see, not just us!'"
850937486,2008-07-05 23:29:11,b'Dating an orthodox jewish girl is the most frum you can have with your clothes on.'
850827808,2008-07-05 18:13:17,"b""Kitteh's gettin her nails did."""
850519325,2008-07-05 05:17:34,"b""'freedom is not the absence of commitments, but the ability to choose - and commit myself to - what is best for me.' - paulo coelho"""
850506032,2008-07-05 04:45:09,"b""@atishmehta 'abstaining for alcohol'... Does that mean you're drinking continuously til jul 28?"""
850403642,2008-07-05 01:00:21,b'off to welcome the sabbath bride with mom.'
849816081,2008-07-04 05:24:00,b'going to pink sf shortly to listen to marques wyatt and his soulful house choons. see you there.'
849063172,2008-07-03 07:16:35,"b'saw werner herzog\'s ""encounters at the end of the world"". gorgeous film, only playing in theaters one more day at the lumiere. go see it!'"
847966892,2008-07-01 22:07:14,"b'Basking: in the sun, in inspiring stories and enchanted tales about rabbi shlnmo carlebach.'"
847220826,2008-06-30 22:58:51,b'Feeling quite feline while lazing in the shaft of afternoon sunlight on my bed.'
847154569,2008-06-30 20:54:04,"b'Pondering Nietzsche\'s little-known opus, Crappy Non-Palindromes: ""A man, a plan, a canal: Zarathustra.""'"
846356801,2008-06-29 19:19:57,b'GOOOOOAAAALLLL!'
846352139,2008-06-29 19:10:23,"b'Viva espana! Beloved france is long gone, but at least spanish is a romance language. Plus, a german girl stole my heart once.'"
846076595,2008-06-29 06:58:00,"b""@atishmehta would you say it's gay o'clock?  actually more like gay o'cock."""
845980191,2008-06-29 02:32:29,b'Bad news: been so long since i wore a tie that a almost forgot how. Good news: almost.'
845818528,2008-06-28 20:06:42,"b""Going to the sf opera tonight with dad. The 'pop'era if you will."""
240051652,2007-08-31 22:38:24,"b'yo yo purdy, check it out'"
154884462,2007-07-17 23:54:05,b'hello twitter!'
66233812,2007-05-16 20:22:01,"b'http://tinyurl.com/2dt538 L:37.77281,-122.41637 lunch at Nine with the bebo engineers'"
64466002,2007-05-15 02:46:12,b'http://tinyurl.com/2ezrla dinner at osha thai with mj and eliz'
64091492,2007-05-14 20:12:35,b'http://tinyurl.com/2brhq9 lunch at japanese food with the beboers'
63904902,2007-05-14 17:19:43,b'http://tinyurl.com/23x55d at work'
44223822,2007-04-29 18:35:53,"b""I've got a fever, and the only cure is more tartine!"""
43757512,2007-04-29 06:02:55,b'Watching super troopers'
43531192,2007-04-29 00:32:04,b'Basking in this perfect california day.'
38412402,2007-04-24 17:09:49,"b'Too close for missiles, switching to Twitter.'"
